order_bk,carrier,tracking_number,shipped_date_sk,delivered_date_sk,is_delivered
1000009704,Correo Argentino,TRK-4LBA8U1FXE,276.0,283.0,1
1000009705,Correo Argentino,TRK-8AR2ZTDOLP,589.0,594.0,1
1000009706,Correo Argentino,,,,0
1000009707,Correo Argentino,TRK-BI7BQTMRUR,132.0,137.0,1
1000009708,PICKUP,,259.0,260.0,1
1000009709,PICKUP,,131.0,132.0,1
1000009710,PICKUP,,246.0,247.0,1
1000009711,PICKUP,,525.0,526.0,1
1000009712,PICKUP,,140.0,141.0,1
1000009713,Correo Argentino,TRK-YUSE816YG8,74.0,76.0,1
1000009714,Correo Argentino,TRK-9B2VGHD2S5,616.0,619.0,1
1000009715,Correo Argentino,TRK-SB2OZKPSO6,460.0,465.0,1
1000009716,PICKUP,,,,0
1000009717,Correo Argentino,TRK-JD88MON0JI,51.0,56.0,1
1000009718,PICKUP,,61.0,62.0,1
1000009719,Correo Argentino,TRK-2H5XXZ06VO,87.0,92.0,1
1000009720,Correo Argentino,TRK-BUKRFK28U3,220.0,225.0,1
1000009721,Correo Argentino,TRK-ALKK2TLMO4,399.0,402.0,1
1000009722,Correo Argentino,TRK-4TSBSL9R5B,218.0,221.0,1
1000009723,PICKUP,,214.0,215.0,1
1000009724,Correo Argentino,TRK-9XHUO3FLCP,304.0,308.0,1
1000009725,Correo Argentino,TRK-TEGE1L0S3O,342.0,345.0,1
1000009726,Correo Argentino,,,,0
1000009727,Correo Argentino,TRK-CBTS98NUAS,558.0,560.0,1
1000009728,Correo Argentino,TRK-1PKY90KN3R,4.0,7.0,1
1000009729,PICKUP,,631.0,632.0,1
1000009730,PICKUP,,182.0,183.0,1
1000009731,Correo Argentino,TRK-FPHTFSHP6Y,336.0,341.0,1
1000009732,PICKUP,,520.0,521.0,1
1000009733,Correo Argentino,TRK-R9M48QYC5G,457.0,464.0,1
1000009734,PICKUP,,153.0,154.0,1
1000009735,PICKUP,,492.0,493.0,1
1000009736,PICKUP,,57.0,58.0,1
1000009737,Correo Argentino,TRK-PVDTIQJD77,520.0,522.0,1
1000009738,PICKUP,,249.0,250.0,1
1000009739,Correo Argentino,TRK-MMRHAEZOXS,237.0,241.0,1
1000009740,PICKUP,,260.0,261.0,1
1000009741,PICKUP,,150.0,151.0,1
1000009742,Correo Argentino,TRK-0229KSTUCI,629.0,634.0,1
1000009743,PICKUP,,395.0,396.0,1
1000009744,PICKUP,,452.0,453.0,1
1000009745,Correo Argentino,TRK-8KI0P4E0TN,21.0,24.0,1
1000009746,Correo Argentino,TRK-YE7JSQ1E42,13.0,18.0,1
1000009747,Correo Argentino,TRK-0O4Z707C47,203.0,208.0,1
1000009748,Correo Argentino,TRK-P3Y94272FV,169.0,174.0,1
1000009749,PICKUP,,212.0,213.0,1
1000009750,Correo Argentino,TRK-SPIDB4D418,506.0,511.0,1
1000009751,PICKUP,,316.0,317.0,1
1000009752,PICKUP,,,,0
1000009753,Correo Argentino,TRK-YU6K6TFRDC,477.0,480.0,1
1000009754,Correo Argentino,TRK-SROTFXJI3R,122.0,127.0,1
1000009755,PICKUP,,54.0,55.0,1
1000009756,PICKUP,,443.0,444.0,1
1000009757,Correo Argentino,TRK-665T9QMKF3,2.0,7.0,1
1000009758,PICKUP,,304.0,305.0,1
1000009759,PICKUP,,251.0,252.0,1
1000009760,PICKUP,,327.0,328.0,1
1000009761,Correo Argentino,TRK-3DPKR83MVF,525.0,528.0,1
1000009762,Correo Argentino,TRK-OBUDKBD0E5,324.0,329.0,1
1000009763,Correo Argentino,TRK-2HP5EKA78O,66.0,68.0,1
1000009764,PICKUP,,135.0,136.0,1
1000009765,Correo Argentino,TRK-3WRZE7EC0Y,461.0,465.0,1
1000009766,PICKUP,,389.0,390.0,1
1000009767,Correo Argentino,TRK-R7WBYHL411,245.0,249.0,1
1000009768,Correo Argentino,TRK-T5NCCIHW6I,335.0,339.0,1
1000009769,Correo Argentino,TRK-1OWXW5T9J6,119.0,121.0,1
1000009770,Correo Argentino,TRK-XPVTRCCDBR,299.0,303.0,1
1000009771,PICKUP,,418.0,419.0,1
1000009772,Correo Argentino,TRK-0LX4RYCMQT,342.0,347.0,1
1000009773,Correo Argentino,TRK-APGZY75Z3B,93.0,97.0,1
1000009774,PICKUP,,233.0,234.0,1
1000009775,Correo Argentino,TRK-MHOW2D7GND,372.0,374.0,1
1000009776,Correo Argentino,TRK-CA7T7N3UHU,158.0,160.0,1
1000009777,PICKUP,,100.0,101.0,1
1000009778,Correo Argentino,TRK-1IQNOC4G7O,617.0,621.0,1
1000009779,Correo Argentino,TRK-7VESD28YJM,254.0,258.0,1
1000009780,PICKUP,,324.0,325.0,1
1000009781,Correo Argentino,TRK-MY9IP1YGSY,54.0,57.0,1
1000009782,Correo Argentino,TRK-V8QRCIQMNB,179.0,184.0,1
1000009783,Correo Argentino,TRK-12TDJTT0BQ,219.0,224.0,1
1000009784,Correo Argentino,,,,0
1000009785,PICKUP,,,,0
1000009786,Correo Argentino,,,,0
1000009787,Correo Argentino,TRK-WBY2R417PE,29.0,32.0,1
1000009788,Correo Argentino,TRK-K1BGF1S6CP,399.0,402.0,1
1000009789,PICKUP,,626.0,627.0,1
1000009790,Correo Argentino,TRK-L12L7GJAAK,22.0,26.0,1
1000009791,Correo Argentino,TRK-BFMY7DKM85,93.0,98.0,1
1000009792,PICKUP,,,,0
1000009793,Correo Argentino,TRK-7FRYO48LFD,533.0,535.0,1
1000009794,Correo Argentino,TRK-HYARY8S9EJ,44.0,46.0,1
1000009795,Correo Argentino,TRK-101TNAD01P,272.0,275.0,1
1000009796,PICKUP,,250.0,251.0,1
1000009797,Correo Argentino,TRK-SLABXEC6WX,262.0,265.0,1
1000009798,PICKUP,,154.0,155.0,1
1000009799,PICKUP,,265.0,266.0,1
1000009800,PICKUP,,297.0,298.0,1
1000009801,Correo Argentino,TRK-Z8WD3ABOSY,515.0,517.0,1
1000009802,PICKUP,,141.0,142.0,1
1000009803,PICKUP,,244.0,245.0,1
1000009804,Correo Argentino,TRK-6DW0YFCMMR,246.0,249.0,1
1000009805,Correo Argentino,TRK-ZPAWHVOZ6A,163.0,170.0,1
1000009806,Correo Argentino,TRK-4W8HLKUW9J,439.0,443.0,1
1000009807,PICKUP,,315.0,316.0,1
1000009808,Correo Argentino,TRK-94VPLW1WX4,70.0,74.0,1
1000009809,PICKUP,,219.0,220.0,1
1000009810,Correo Argentino,TRK-JLUGUNTDOR,151.0,158.0,1
1000009811,PICKUP,,397.0,398.0,1
1000009812,PICKUP,,83.0,84.0,1
1000009813,PICKUP,,254.0,255.0,1
1000009814,Correo Argentino,TRK-8J6IAKMTEL,375.0,377.0,1
1000009815,PICKUP,,42.0,43.0,1
1000009816,Correo Argentino,TRK-OTCMM1MIN1,178.0,183.0,1
1000009817,PICKUP,,282.0,283.0,1
1000009818,Correo Argentino,TRK-RB0K8GWDFA,270.0,276.0,1
1000009819,PICKUP,,607.0,608.0,1
1000009820,PICKUP,,119.0,120.0,1
1000009821,Correo Argentino,,,,0
1000009822,PICKUP,,423.0,424.0,1
1000009823,Correo Argentino,TRK-UCEMPOTD06,189.0,194.0,1
1000009824,Correo Argentino,TRK-45V273ELT4,201.0,204.0,1
1000009825,Correo Argentino,TRK-8D113EMFNA,167.0,169.0,1
1000009826,PICKUP,,148.0,149.0,1
1000009827,Correo Argentino,TRK-G82PPP5IQ8,278.0,284.0,1
1000009828,Correo Argentino,TRK-HLHRNGY2J7,37.0,41.0,1
1000009829,Correo Argentino,TRK-MWFOZFC9HF,486.0,489.0,1
1000009830,PICKUP,,526.0,527.0,1
1000009831,PICKUP,,5.0,6.0,1
1000009832,PICKUP,,161.0,162.0,1
1000009833,Correo Argentino,TRK-NJD9ANDZVH,305.0,309.0,1
1000009834,PICKUP,,31.0,32.0,1
1000009835,PICKUP,,486.0,487.0,1
1000009836,PICKUP,,135.0,136.0,1
1000009837,Correo Argentino,TRK-JS6NA8APBP,254.0,259.0,1
1000009838,PICKUP,,452.0,453.0,1
1000009839,Correo Argentino,TRK-44VZM5BKSN,118.0,122.0,1
1000009840,PICKUP,,,,0
1000009841,Correo Argentino,TRK-KRZRDF60HX,399.0,404.0,1
1000009842,PICKUP,,41.0,42.0,1
1000009843,Correo Argentino,TRK-BLJVG14EV5,283.0,286.0,1
1000009844,Correo Argentino,TRK-UQ1CFZ64FB,442.0,444.0,1
1000009845,PICKUP,,,,0
1000009846,Correo Argentino,TRK-6TFR2BON2N,309.0,313.0,1
1000009847,Correo Argentino,TRK-H2V77O5X7I,227.0,231.0,1
1000009848,Correo Argentino,TRK-0P4TF7IURW,145.0,150.0,1
1000009849,PICKUP,,261.0,262.0,1
1000009850,PICKUP,,467.0,468.0,1
1000009851,PICKUP,,562.0,563.0,1
1000009852,Correo Argentino,TRK-HXUCV4HZSG,167.0,171.0,1
1000009853,Correo Argentino,TRK-Z9NQDIV787,113.0,117.0,1
1000009854,Correo Argentino,TRK-VRF7ZICRLB,3.0,8.0,1
1000009855,Correo Argentino,TRK-3IJ588HR1Q,342.0,346.0,1
1000009856,Correo Argentino,TRK-FMB9Q5RH3N,324.0,328.0,1
1000009857,PICKUP,,491.0,492.0,1
1000009858,Correo Argentino,TRK-WDY7L739MA,483.0,485.0,1
1000009859,PICKUP,,522.0,523.0,1
1000009860,Correo Argentino,TRK-C09F6BK1R1,369.0,373.0,1
1000009861,PICKUP,,507.0,508.0,1
1000009862,Correo Argentino,TRK-PSB0YYY12O,575.0,577.0,1
1000009863,PICKUP,,327.0,328.0,1
1000009864,Correo Argentino,TRK-UJB3D3V1S8,35.0,40.0,1
1000009865,PICKUP,,197.0,198.0,1
1000009866,PICKUP,,128.0,129.0,1
1000009867,Correo Argentino,TRK-ZPRPSC8U84,551.0,553.0,1
1000009868,PICKUP,,153.0,154.0,1
1000009869,Correo Argentino,TRK-SQQKFASB8X,318.0,321.0,1
1000009870,PICKUP,,,,0
1000009871,Correo Argentino,TRK-X0PT6W29EP,494.0,497.0,1
1000009872,Correo Argentino,TRK-Z016OZ1TN6,429.0,431.0,1
1000009873,Correo Argentino,TRK-5XZZ9V2O4W,121.0,125.0,1
1000009874,Correo Argentino,TRK-HH8I8H1OAS,529.0,534.0,1
1000009875,Correo Argentino,TRK-XP2QYH5WIX,258.0,261.0,1
1000009876,PICKUP,,555.0,556.0,1
1000009877,Correo Argentino,TRK-0GXHY8TAVX,198.0,200.0,1
1000009878,Correo Argentino,TRK-H1WTW5XMBW,444.0,449.0,1
1000009879,Correo Argentino,TRK-Q0RRECNHLW,164.0,166.0,1
1000009880,PICKUP,,69.0,70.0,1
1000009881,Correo Argentino,,,,0
1000009882,PICKUP,,541.0,542.0,1
1000009883,PICKUP,,167.0,168.0,1
1000009884,PICKUP,,457.0,458.0,1
1000009885,PICKUP,,75.0,76.0,1
1000009886,Correo Argentino,TRK-Z59V4ZRUD7,439.0,443.0,1
1000009887,Correo Argentino,TRK-RCD018WLTV,113.0,115.0,1
1000009888,Correo Argentino,TRK-XJ7CXP8I31,491.0,496.0,1
1000009889,Correo Argentino,TRK-EH37O0JE8O,448.0,450.0,1
1000009890,Correo Argentino,TRK-HFQ5DJUP8D,340.0,342.0,1
1000009891,Correo Argentino,TRK-2P97R2MG62,409.0,411.0,1
1000009892,PICKUP,,298.0,299.0,1
1000009893,PICKUP,,280.0,281.0,1
1000009894,PICKUP,,19.0,20.0,1
1000009895,Correo Argentino,TRK-BWELP5RU3Q,240.0,243.0,1
1000009896,PICKUP,,398.0,399.0,1
1000009897,Correo Argentino,TRK-0EPG1WNHAW,26.0,32.0,1
1000009898,PICKUP,,,,0
1000009899,PICKUP,,621.0,622.0,1
1000009900,Correo Argentino,TRK-0TNJYP1Z4W,508.0,511.0,1
1000009901,PICKUP,,441.0,442.0,1
1000009902,Correo Argentino,TRK-FJ3DY71GUF,412.0,417.0,1
1000009903,PICKUP,,158.0,159.0,1
1000009904,PICKUP,,500.0,501.0,1
1000009905,PICKUP,,15.0,16.0,1
1000009906,PICKUP,,544.0,545.0,1
1000009907,PICKUP,,17.0,18.0,1
1000009908,PICKUP,,572.0,573.0,1
1000009909,Correo Argentino,TRK-ULRA7ZJH6M,265.0,267.0,1
1000009910,PICKUP,,301.0,302.0,1
1000009911,PICKUP,,356.0,357.0,1
1000009912,PICKUP,,149.0,150.0,1
1000009913,PICKUP,,313.0,314.0,1
1000009914,Correo Argentino,TRK-L84ZCZGJ4X,223.0,226.0,1
1000009915,PICKUP,,248.0,249.0,1
1000009916,Correo Argentino,TRK-YZ7QXBEB04,576.0,579.0,1
1000009917,Correo Argentino,TRK-S5CU31RMR8,31.0,34.0,1
1000009918,PICKUP,,27.0,28.0,1
1000009919,Correo Argentino,TRK-AK4IASKZGC,477.0,480.0,1
1000009920,PICKUP,,98.0,99.0,1
1000009921,PICKUP,,382.0,383.0,1
1000009922,Correo Argentino,,,,0
1000009923,Correo Argentino,TRK-IOAR1HOC9L,581.0,583.0,1
1000009924,PICKUP,,498.0,499.0,1
1000009925,Correo Argentino,TRK-YBL8C3ZIAY,29.0,33.0,1
1000009926,Correo Argentino,TRK-QK3KEC3MCX,357.0,361.0,1
1000009927,PICKUP,,124.0,125.0,1
1000009928,PICKUP,,377.0,378.0,1
1000009929,Correo Argentino,TRK-OHDF0WNV9F,536.0,539.0,1
1000009930,Correo Argentino,TRK-NEEAYIVY7S,183.0,187.0,1
1000009931,PICKUP,,581.0,582.0,1
1000009932,Correo Argentino,TRK-VDSEYOA05Q,310.0,313.0,1
1000009933,PICKUP,,456.0,457.0,1
1000009934,Correo Argentino,TRK-GF566I2BS1,337.0,341.0,1
1000009935,Correo Argentino,TRK-1PBAKVSCZW,288.0,293.0,1
1000009936,Correo Argentino,TRK-1HHJPZCGY9,601.0,605.0,1
1000009937,Correo Argentino,TRK-Y9A1IVS31E,176.0,179.0,1
1000009938,Correo Argentino,TRK-XJICWMI6W2,75.0,78.0,1
1000009939,Correo Argentino,TRK-888RFKYFJZ,288.0,291.0,1
1000009940,PICKUP,,577.0,578.0,1
1000009941,PICKUP,,384.0,385.0,1
1000009942,Correo Argentino,TRK-H58O6C2QHX,327.0,329.0,1
1000009943,PICKUP,,81.0,82.0,1
1000009944,Correo Argentino,TRK-7IT2D8PZX2,369.0,371.0,1
1000009945,PICKUP,,601.0,602.0,1
1000009946,Correo Argentino,TRK-27UIFMGX52,638.0,640.0,1
1000009947,PICKUP,,515.0,516.0,1
1000009948,Correo Argentino,TRK-O9AVSDJ46X,8.0,10.0,1
1000009949,Correo Argentino,TRK-SEIIOPJJ5C,157.0,161.0,1
1000009950,Correo Argentino,TRK-K08K02MAXI,375.0,379.0,1
1000009951,PICKUP,,318.0,319.0,1
1000009952,Correo Argentino,TRK-R1UMYMG116,510.0,512.0,1
1000009953,PICKUP,,94.0,95.0,1
1000009954,PICKUP,,441.0,442.0,1
1000009955,Correo Argentino,TRK-F20Y5BEC87,260.0,265.0,1
1000009956,Correo Argentino,TRK-F6854H7G63,509.0,513.0,1
1000009957,Correo Argentino,TRK-7LSIIDFN6V,444.0,446.0,1
1000009958,Correo Argentino,TRK-5OFU1HI1G4,379.0,383.0,1
1000009959,Correo Argentino,TRK-RERQ0S9GH5,512.0,517.0,1
1000009960,Correo Argentino,TRK-3T9EM7HJTZ,69.0,74.0,1
1000009961,Correo Argentino,TRK-TWYKHK82AV,561.0,563.0,1
1000009962,Correo Argentino,TRK-QTV78IGNET,167.0,170.0,1
1000009963,PICKUP,,256.0,257.0,1
1000009964,PICKUP,,590.0,591.0,1
1000009965,Correo Argentino,TRK-1D15IX3FZI,15.0,17.0,1
1000009966,Correo Argentino,TRK-KUUCU8Z9JO,283.0,286.0,1
1000009967,PICKUP,,479.0,480.0,1
1000009968,Correo Argentino,TRK-IRXTB62NP0,397.0,402.0,1
1000009969,Correo Argentino,TRK-SD15QOWVUJ,245.0,248.0,1
1000009970,Correo Argentino,TRK-V41ECHJ9XR,125.0,128.0,1
1000009971,Correo Argentino,TRK-U7ZKXCZA2O,233.0,238.0,1
1000009972,Correo Argentino,TRK-ZWLGFUSVPA,480.0,483.0,1
1000009973,Correo Argentino,TRK-9IUYLKTU1D,70.0,73.0,1
1000009974,PICKUP,,255.0,256.0,1
1000009975,PICKUP,,347.0,348.0,1
1000009976,Correo Argentino,TRK-DQ4ROSNFDL,189.0,194.0,1
1000009977,Correo Argentino,TRK-E4NE2SVDUF,115.0,119.0,1
1000009978,PICKUP,,29.0,30.0,1
1000009979,PICKUP,,30.0,31.0,1
1000009980,Correo Argentino,TRK-9M9CI751YK,292.0,295.0,1
1000009981,Correo Argentino,,,,0
1000009982,Correo Argentino,TRK-CGCWE8TTPY,380.0,384.0,1
1000009983,Correo Argentino,TRK-DU5V003O6W,614.0,619.0,1
1000009984,PICKUP,,337.0,338.0,1
1000009985,Correo Argentino,TRK-0QG84C3Z66,243.0,246.0,1
1000009986,PICKUP,,281.0,282.0,1
1000009987,PICKUP,,82.0,83.0,1
1000009988,Correo Argentino,TRK-R1UOQRDODO,170.0,172.0,1
1000009989,Correo Argentino,TRK-QZC8BB28NQ,45.0,47.0,1
1000009990,Correo Argentino,TRK-224T73R2DD,53.0,57.0,1
1000009991,Correo Argentino,TRK-U1FYK60H26,546.0,551.0,1
1000009992,Correo Argentino,TRK-0U1CF2VD2L,158.0,160.0,1
1000009993,Correo Argentino,TRK-BI8LPVBSTP,453.0,455.0,1
1000009994,Correo Argentino,TRK-3GXQFEU4AP,160.0,162.0,1
1000009995,PICKUP,,375.0,376.0,1
1000009996,PICKUP,,438.0,439.0,1
1000009997,Correo Argentino,TRK-CGGSXPTAQ5,504.0,506.0,1
1000009998,Correo Argentino,TRK-CLUKZBMGFT,429.0,431.0,1
1000009999,Correo Argentino,TRK-TV4BFVR5OL,157.0,159.0,1
1000010000,PICKUP,,408.0,409.0,1
1000010001,Correo Argentino,TRK-GNFMMXJOZE,51.0,56.0,1
1000010002,Correo Argentino,TRK-WF4RT1NID5,279.0,284.0,1
1000010003,PICKUP,,80.0,81.0,1
1000010004,Correo Argentino,TRK-PXK3PU7NMR,156.0,159.0,1
1000010005,PICKUP,,222.0,223.0,1
1000010006,PICKUP,,330.0,331.0,1
1000010007,Correo Argentino,TRK-OHXVITNUCH,197.0,200.0,1
1000010008,Correo Argentino,TRK-BLHDAYO1BC,402.0,405.0,1
1000010009,Correo Argentino,TRK-BFZMA5GNRG,45.0,48.0,1
1000010010,PICKUP,,184.0,185.0,1
1000010011,Correo Argentino,,,,0
1000010012,PICKUP,,161.0,162.0,1
1000010013,Correo Argentino,TRK-XP80KF0KX6,428.0,430.0,1
1000010014,Correo Argentino,TRK-EIMA6X2QPM,254.0,258.0,1
1000010015,Correo Argentino,TRK-9IFVJQE5SU,399.0,401.0,1
1000010016,PICKUP,,241.0,242.0,1
1000010017,PICKUP,,181.0,182.0,1
1000010018,Correo Argentino,TRK-Y4QZSHK64U,449.0,451.0,1
1000010019,Correo Argentino,TRK-20N1XUOVCX,564.0,569.0,1
1000010020,Correo Argentino,TRK-FW2UBBCDHV,226.0,232.0,1
1000010021,Correo Argentino,TRK-URUSH1Y74X,64.0,69.0,1
1000010022,Correo Argentino,TRK-NP4BFUM86A,197.0,199.0,1
1000010023,Correo Argentino,TRK-GN65WYA1GD,462.0,464.0,1
1000010024,Correo Argentino,TRK-1R27OI5AUF,367.0,369.0,1
1000010025,PICKUP,,620.0,621.0,1
1000010026,PICKUP,,494.0,495.0,1
1000010027,PICKUP,,50.0,51.0,1
1000010028,PICKUP,,,,0
1000010029,PICKUP,,106.0,107.0,1
1000010030,Correo Argentino,TRK-AGRSF2LQQG,162.0,169.0,1
1000010031,PICKUP,,552.0,553.0,1
1000010032,Correo Argentino,TRK-4XXWT7TY1B,597.0,602.0,1
1000010033,Correo Argentino,TRK-FZAOXULHE2,352.0,354.0,1
1000010034,PICKUP,,630.0,631.0,1
1000010035,Correo Argentino,TRK-LP2XKQW5UB,107.0,110.0,1
1000010036,Correo Argentino,TRK-YS5QNUBUS3,623.0,625.0,1
1000010037,Correo Argentino,TRK-L6JT9LBSA2,183.0,187.0,1
1000010038,PICKUP,,12.0,13.0,1
1000010039,PICKUP,,349.0,350.0,1
1000010040,Correo Argentino,TRK-SCKEAKKZU8,516.0,521.0,1
1000010041,PICKUP,,441.0,442.0,1
1000010042,Correo Argentino,TRK-ZHZLCXENRH,513.0,515.0,1
1000010043,PICKUP,,183.0,184.0,1
1000010044,Correo Argentino,TRK-1YAUZ86V7F,476.0,480.0,1
1000010045,Correo Argentino,TRK-L8C2TB02T1,456.0,460.0,1
1000010046,PICKUP,,570.0,571.0,1
1000010047,Correo Argentino,TRK-6SZBU40F3A,15.0,18.0,1
1000010048,Correo Argentino,TRK-ALLMFSM2BB,374.0,376.0,1
1000010049,Correo Argentino,TRK-2QG2YUT2TW,40.0,42.0,1
1000010050,Correo Argentino,TRK-C85QKWSGPS,250.0,252.0,1
1000010051,PICKUP,,,,0
1000010052,Correo Argentino,TRK-K8O9INPH33,486.0,488.0,1
1000010053,PICKUP,,583.0,584.0,1
1000010054,PICKUP,,188.0,189.0,1
1000010055,PICKUP,,113.0,114.0,1
1000010056,PICKUP,,434.0,435.0,1
1000010057,PICKUP,,,,0
1000010058,Correo Argentino,TRK-VK3KKKFOKO,472.0,476.0,1
1000010059,Correo Argentino,TRK-RWR7C761M9,533.0,537.0,1
1000010060,PICKUP,,391.0,392.0,1
1000010061,Correo Argentino,TRK-GOWBRDSBWI,571.0,573.0,1
1000010062,PICKUP,,424.0,425.0,1
1000010063,Correo Argentino,TRK-B7QPCBQ03X,216.0,219.0,1
1000010064,Correo Argentino,,,,0
1000010065,Correo Argentino,TRK-UAXBITUB7E,37.0,42.0,1
1000010066,Correo Argentino,TRK-CIBQ83KZ7T,437.0,441.0,1
1000010067,Correo Argentino,TRK-X0JVXWMCK4,334.0,339.0,1
1000010068,Correo Argentino,TRK-DC31UWQPWM,363.0,367.0,1
1000010069,PICKUP,,51.0,52.0,1
1000010070,Correo Argentino,TRK-6GGJKITRGU,412.0,417.0,1
1000010071,Correo Argentino,TRK-VOMPG8OHLZ,421.0,426.0,1
1000010072,Correo Argentino,TRK-TII0QBJT9T,503.0,508.0,1
1000010073,PICKUP,,475.0,476.0,1
1000010074,Correo Argentino,TRK-YYVBA32J98,140.0,145.0,1
1000010075,PICKUP,,,,0
1000010076,Correo Argentino,TRK-IOILVIDPU0,195.0,199.0,1
1000010077,Correo Argentino,TRK-4QJIPBDF2M,340.0,343.0,1
1000010078,PICKUP,,469.0,470.0,1
1000010079,Correo Argentino,TRK-6YSSFK8Z5E,373.0,377.0,1
1000010080,Correo Argentino,TRK-6QCOQ8DZ7C,243.0,245.0,1
1000010081,Correo Argentino,TRK-VTBBRUSZ5H,54.0,59.0,1
1000010082,PICKUP,,480.0,481.0,1
1000010083,Correo Argentino,TRK-JFE67B9OW1,335.0,339.0,1
1000010084,Correo Argentino,TRK-LM5E1JI5TD,80.0,84.0,1
1000010085,PICKUP,,5.0,6.0,1
1000010086,Correo Argentino,TRK-UEFHWP1VPT,51.0,53.0,1
1000010087,PICKUP,,618.0,619.0,1
1000010088,Correo Argentino,TRK-UAB687A47J,214.0,216.0,1
1000010089,Correo Argentino,TRK-CSB0JS62Y5,605.0,607.0,1
1000010090,Correo Argentino,,,,0
1000010091,Correo Argentino,,,,0
1000010092,Correo Argentino,TRK-KEYRLT2IHG,270.0,272.0,1
1000010093,Correo Argentino,,,,0
1000010094,PICKUP,,596.0,597.0,1
1000010095,Correo Argentino,TRK-DIGRYIM039,456.0,459.0,1
1000010096,Correo Argentino,TRK-VROPHMJ6O0,429.0,434.0,1
1000010097,PICKUP,,,,0
1000010098,Correo Argentino,TRK-PWCOXR7WSX,432.0,435.0,1
1000010099,PICKUP,,471.0,472.0,1
1000010100,PICKUP,,294.0,295.0,1
1000010101,Correo Argentino,,,,0
1000010102,Correo Argentino,TRK-8CJJ69EAEN,377.0,383.0,1
1000010103,PICKUP,,394.0,395.0,1
1000010104,Correo Argentino,TRK-25440KXMYL,267.0,271.0,1
1000010105,PICKUP,,,,0
1000010106,PICKUP,,97.0,98.0,1
1000010107,PICKUP,,299.0,300.0,1
1000010108,Correo Argentino,TRK-G519DTFRZG,608.0,613.0,1
1000010109,Correo Argentino,TRK-CKHE2LQBMI,462.0,466.0,1
1000010110,Correo Argentino,TRK-RDIQDASBQ7,196.0,198.0,1
1000010111,Correo Argentino,TRK-HA5OR6NIAP,455.0,457.0,1
1000010112,Correo Argentino,TRK-8ZFPB5FTKZ,614.0,616.0,1
1000010113,PICKUP,,601.0,602.0,1
1000010114,Correo Argentino,TRK-4KZNQI67KB,613.0,617.0,1
1000010115,PICKUP,,155.0,156.0,1
1000010116,PICKUP,,473.0,474.0,1
1000010117,Correo Argentino,TRK-97BMOETTAQ,371.0,373.0,1
1000010118,Correo Argentino,TRK-ZAVR4DKMRC,534.0,538.0,1
1000010119,PICKUP,,134.0,135.0,1
1000010120,Correo Argentino,TRK-UPH0SEZ4OT,191.0,193.0,1
1000010121,PICKUP,,175.0,176.0,1
1000010122,PICKUP,,134.0,135.0,1
1000010123,Correo Argentino,TRK-SBVK3M4WWF,404.0,408.0,1
1000010124,Correo Argentino,TRK-6466C93H1Y,383.0,390.0,1
1000010125,PICKUP,,387.0,388.0,1
1000010126,PICKUP,,7.0,8.0,1
1000010127,Correo Argentino,TRK-LRL4OZVORN,124.0,126.0,1
1000010128,Correo Argentino,TRK-OKIIWYBP95,230.0,233.0,1
1000010129,Correo Argentino,TRK-GOHM921RAV,279.0,282.0,1
1000010130,PICKUP,,389.0,390.0,1
1000010131,PICKUP,,241.0,242.0,1
1000010132,Correo Argentino,TRK-K1GG9AOMTP,154.0,156.0,1
1000010133,Correo Argentino,,,,0
1000010134,Correo Argentino,TRK-U3KX993SSI,592.0,596.0,1
1000010135,Correo Argentino,TRK-W16U559JG2,126.0,129.0,1
1000010136,Correo Argentino,TRK-DHG4UM4HC9,99.0,102.0,1
1000010137,PICKUP,,212.0,213.0,1
1000010138,PICKUP,,200.0,201.0,1
1000010139,Correo Argentino,TRK-0QIAV211XK,458.0,461.0,1
1000010140,PICKUP,,448.0,449.0,1
1000010141,PICKUP,,123.0,124.0,1
1000010142,PICKUP,,331.0,332.0,1
1000010143,Correo Argentino,TRK-20W58WTDDO,88.0,92.0,1
1000010144,Correo Argentino,TRK-BNAUTWH1LA,103.0,108.0,1
1000010145,Correo Argentino,,,,0
1000010146,PICKUP,,183.0,184.0,1
1000010147,PICKUP,,491.0,492.0,1
1000010148,PICKUP,,,,0
1000010149,PICKUP,,493.0,494.0,1
1000010150,Correo Argentino,TRK-JY62QI9T6A,558.0,563.0,1
1000010151,Correo Argentino,TRK-4FZ2CM8ZQ0,241.0,243.0,1
1000010152,Correo Argentino,TRK-QFBD1R5NTF,92.0,96.0,1
1000010153,PICKUP,,89.0,90.0,1
1000010154,PICKUP,,155.0,156.0,1
1000010155,Correo Argentino,TRK-QERBNQZRJ6,158.0,161.0,1
1000010156,Correo Argentino,TRK-STETHXOO17,276.0,280.0,1
1000010157,Correo Argentino,TRK-E34CUL1OUJ,420.0,426.0,1
1000010158,Correo Argentino,TRK-I50NQ2CQSK,496.0,498.0,1
1000010159,Correo Argentino,TRK-M1E0AJEFZR,623.0,626.0,1
1000010160,Correo Argentino,TRK-4LLRQWS35G,34.0,39.0,1
1000010161,PICKUP,,419.0,420.0,1
1000010162,PICKUP,,223.0,224.0,1
1000010163,Correo Argentino,TRK-Y86X7EH8XK,415.0,420.0,1
1000010164,Correo Argentino,TRK-EGTB3LPILR,523.0,526.0,1
1000010165,PICKUP,,3.0,4.0,1
