session_bk,customer_sk,channel_sk,started_date_sk,ended_date_sk,device,is_ended
11000061758,1430.0,,357,357.0,mobile,1
11000061759,1423.0,,536,536.0,desktop,1
11000061760,,,622,,mobile,0
11000061761,,,449,449.0,mobile,1
11000061762,,,368,368.0,desktop,1
11000061763,669.0,,477,477.0,mobile,1
11000061764,714.0,,22,,desktop,0
11000061765,506.0,,60,60.0,mobile,1
11000061766,53.0,,77,77.0,desktop,1
11000061767,380.0,,261,261.0,mobile,1
11000061768,694.0,,290,290.0,desktop,1
11000061769,1379.0,,562,562.0,mobile,1
11000061770,1445.0,,225,225.0,desktop,1
11000061771,229.0,,140,140.0,mobile,1
11000061772,920.0,,587,587.0,mobile,1
11000061773,1334.0,,150,151.0,mobile,1
11000061774,107.0,,428,428.0,mobile,1
11000061775,,,135,135.0,tablet,1
11000061776,797.0,,390,390.0,mobile,1
11000061777,1418.0,,492,492.0,mobile,1
11000061778,402.0,,400,400.0,mobile,1
11000061779,,,86,86.0,mobile,1
11000061780,,,361,361.0,desktop,1
11000061781,825.0,,624,625.0,mobile,1
11000061782,,,372,372.0,desktop,1
11000061783,1328.0,,435,435.0,mobile,1
11000061784,,,100,100.0,mobile,1
11000061785,,,424,,desktop,0
11000061786,904.0,,613,,mobile,0
11000061787,,,126,126.0,mobile,1
11000061788,1299.0,,279,279.0,mobile,1
11000061789,1477.0,,106,106.0,desktop,1
11000061790,134.0,,635,635.0,mobile,1
11000061791,,,638,638.0,desktop,1
11000061792,,,237,237.0,desktop,1
11000061793,1057.0,,561,561.0,mobile,1
11000061794,376.0,,303,,mobile,0
11000061795,329.0,,251,251.0,mobile,1
11000061796,1406.0,,615,615.0,mobile,1
11000061797,811.0,,591,591.0,desktop,1
11000061798,876.0,,314,314.0,mobile,1
11000061799,,,469,469.0,mobile,1
11000061800,,,166,166.0,mobile,1
11000061801,,,26,26.0,mobile,1
11000061802,1264.0,,69,69.0,mobile,1
11000061803,,,613,613.0,desktop,1
11000061804,701.0,,95,95.0,mobile,1
11000061805,835.0,,57,57.0,mobile,1
11000061806,609.0,,83,,mobile,0
11000061807,1109.0,,45,45.0,mobile,1
11000061808,,,102,102.0,desktop,1
11000061809,1376.0,,429,429.0,mobile,1
11000061810,228.0,,618,618.0,mobile,1
11000061811,84.0,,278,278.0,mobile,1
11000061812,245.0,,180,180.0,mobile,1
11000061813,337.0,,598,598.0,mobile,1
11000061814,1006.0,,182,182.0,mobile,1
11000061815,484.0,,31,31.0,mobile,1
11000061816,388.0,,444,444.0,mobile,1
11000061817,102.0,,586,586.0,mobile,1
11000061818,,,274,275.0,mobile,1
11000061819,1498.0,,345,,mobile,0
11000061820,,,368,368.0,mobile,1
11000061821,,,558,558.0,mobile,1
11000061822,377.0,,409,409.0,tablet,1
11000061823,914.0,,584,584.0,desktop,1
11000061824,968.0,,405,405.0,mobile,1
11000061825,,,287,287.0,tablet,1
11000061826,,,395,395.0,mobile,1
11000061827,228.0,,317,317.0,mobile,1
11000061828,665.0,,309,309.0,desktop,1
11000061829,,,124,124.0,mobile,1
11000061830,,,363,363.0,mobile,1
11000061831,713.0,,250,250.0,mobile,1
11000061832,,,289,289.0,mobile,1
11000061833,1141.0,,112,112.0,mobile,1
11000061834,557.0,,590,,mobile,0
11000061835,589.0,,130,130.0,mobile,1
11000061836,,,107,107.0,desktop,1
11000061837,,,165,165.0,desktop,1
11000061838,1399.0,,104,104.0,desktop,1
11000061839,,,12,12.0,desktop,1
11000061840,1027.0,,44,44.0,desktop,1
11000061841,1389.0,,448,449.0,mobile,1
11000061842,,,441,441.0,mobile,1
11000061843,350.0,,609,609.0,desktop,1
11000061844,248.0,,255,255.0,desktop,1
11000061845,174.0,,546,546.0,mobile,1
11000061846,,,117,117.0,desktop,1
11000061847,462.0,,79,79.0,desktop,1
11000061848,,,481,481.0,mobile,1
11000061849,427.0,,144,144.0,mobile,1
11000061850,,,400,400.0,desktop,1
11000061851,110.0,,567,567.0,mobile,1
11000061852,561.0,,98,98.0,desktop,1
11000061853,,,298,298.0,mobile,1
11000061854,354.0,,506,506.0,mobile,1
11000061855,,,336,336.0,mobile,1
11000061856,414.0,,233,233.0,tablet,1
11000061857,294.0,,582,582.0,mobile,1
11000061858,,,411,411.0,desktop,1
11000061859,,,301,301.0,mobile,1
11000061860,1229.0,,4,4.0,mobile,1
11000061861,576.0,,317,317.0,desktop,1
11000061862,787.0,,177,177.0,mobile,1
11000061863,1350.0,,358,359.0,desktop,1
11000061864,,,71,71.0,tablet,1
11000061865,117.0,,497,497.0,mobile,1
11000061866,351.0,,28,28.0,desktop,1
11000061867,748.0,,448,448.0,desktop,1
11000061868,,,389,390.0,mobile,1
11000061869,468.0,,444,444.0,desktop,1
11000061870,730.0,,40,40.0,desktop,1
11000061871,,,15,15.0,desktop,1
11000061872,,,448,448.0,mobile,1
11000061873,123.0,,612,612.0,desktop,1
11000061874,1132.0,,512,512.0,desktop,1
11000061875,,,52,52.0,mobile,1
11000061876,,,281,281.0,desktop,1
11000061877,,,251,251.0,mobile,1
11000061878,149.0,,247,247.0,desktop,1
11000061879,620.0,,536,536.0,desktop,1
11000061880,,,617,617.0,mobile,1
11000061881,,,275,275.0,tablet,1
11000061882,,,18,18.0,mobile,1
11000061883,758.0,,587,587.0,mobile,1
11000061884,250.0,,306,306.0,mobile,1
11000061885,441.0,,214,214.0,desktop,1
11000061886,536.0,,528,528.0,mobile,1
11000061887,733.0,,473,473.0,desktop,1
11000061888,,,236,236.0,desktop,1
11000061889,,,498,498.0,mobile,1
11000061890,1253.0,,49,49.0,mobile,1
11000061891,217.0,,537,537.0,mobile,1
11000061892,,,463,463.0,desktop,1
11000061893,676.0,,433,,mobile,0
11000061894,,,535,535.0,desktop,1
11000061895,1325.0,,551,551.0,mobile,1
11000061896,1486.0,,307,307.0,desktop,1
11000061897,,,36,36.0,mobile,1
11000061898,62.0,,400,400.0,mobile,1
11000061899,1275.0,,276,276.0,tablet,1
11000061900,277.0,,636,636.0,mobile,1
11000061901,1054.0,,131,131.0,mobile,1
11000061902,1419.0,,157,157.0,mobile,1
11000061903,,,41,41.0,mobile,1
11000061904,153.0,,461,461.0,desktop,1
11000061905,1131.0,,160,160.0,desktop,1
11000061906,,,40,40.0,mobile,1
11000061907,645.0,,189,189.0,desktop,1
11000061908,,,241,241.0,tablet,1
11000061909,,,479,479.0,mobile,1
11000061910,,,391,391.0,desktop,1
11000061911,287.0,,30,30.0,mobile,1
11000061912,563.0,,200,200.0,mobile,1
11000061913,,,112,112.0,mobile,1
11000061914,,,577,577.0,mobile,1
11000061915,1311.0,,337,337.0,mobile,1
11000061916,,,45,45.0,mobile,1
11000061917,,,629,629.0,mobile,1
11000061918,1342.0,,414,414.0,tablet,1
11000061919,,,359,359.0,mobile,1
11000061920,564.0,,519,519.0,mobile,1
11000061921,,,331,331.0,mobile,1
11000061922,,,134,134.0,mobile,1
11000061923,,,586,586.0,desktop,1
11000061924,943.0,,227,227.0,desktop,1
11000061925,963.0,,560,560.0,desktop,1
11000061926,1064.0,,254,254.0,mobile,1
11000061927,1226.0,,255,255.0,mobile,1
11000061928,,,195,195.0,mobile,1
11000061929,1312.0,,413,413.0,mobile,1
11000061930,,,564,564.0,desktop,1
11000061931,,,363,363.0,tablet,1
11000061932,,,359,359.0,mobile,1
11000061933,,,464,464.0,desktop,1
11000061934,,,287,287.0,mobile,1
11000061935,217.0,,161,161.0,mobile,1
11000061936,452.0,,447,447.0,mobile,1
11000061937,1439.0,,271,271.0,desktop,1
11000061938,,,250,250.0,mobile,1
11000061939,,,339,339.0,desktop,1
11000061940,194.0,,639,639.0,mobile,1
11000061941,754.0,,110,110.0,desktop,1
11000061942,,,122,122.0,desktop,1
11000061943,,,101,101.0,tablet,1
11000061944,1436.0,,94,94.0,mobile,1
11000061945,1225.0,,419,419.0,mobile,1
11000061946,813.0,,2,2.0,mobile,1
11000061947,9.0,,440,440.0,desktop,1
11000061948,1463.0,,253,253.0,mobile,1
11000061949,261.0,,31,31.0,tablet,1
11000061950,1393.0,,594,594.0,mobile,1
11000061951,745.0,,475,475.0,mobile,1
11000061952,915.0,,178,,desktop,0
11000061953,857.0,,582,582.0,desktop,1
11000061954,,,438,438.0,mobile,1
11000061955,,,633,633.0,mobile,1
11000061956,1050.0,,599,599.0,mobile,1
11000061957,1243.0,,300,300.0,desktop,1
11000061958,1265.0,,558,558.0,mobile,1
11000061959,964.0,,510,510.0,mobile,1
11000061960,840.0,,299,299.0,mobile,1
11000061961,,,110,110.0,mobile,1
11000061962,,,629,629.0,desktop,1
11000061963,128.0,,207,207.0,mobile,1
11000061964,,,64,64.0,tablet,1
11000061965,536.0,,561,561.0,desktop,1
11000061966,417.0,,166,166.0,mobile,1
11000061967,,,186,186.0,mobile,1
11000061968,920.0,,210,210.0,mobile,1
11000061969,1020.0,,94,94.0,tablet,1
11000061970,,,33,33.0,desktop,1
11000061971,,,584,584.0,desktop,1
11000061972,,,137,137.0,mobile,1
11000061973,616.0,,525,525.0,mobile,1
11000061974,791.0,,322,322.0,tablet,1
11000061975,,,334,335.0,mobile,1
11000061976,420.0,,449,449.0,mobile,1
11000061977,967.0,,545,545.0,mobile,1
11000061978,1382.0,,300,300.0,mobile,1
11000061979,342.0,,477,477.0,mobile,1
11000061980,1073.0,,411,411.0,mobile,1
11000061981,217.0,,539,539.0,mobile,1
11000061982,837.0,,336,336.0,desktop,1
11000061983,,,326,326.0,mobile,1
11000061984,25.0,,240,240.0,desktop,1
11000061985,722.0,,218,218.0,mobile,1
11000061986,1207.0,,363,363.0,mobile,1
11000061987,,,82,82.0,mobile,1
11000061988,380.0,,616,616.0,tablet,1
11000061989,881.0,,531,531.0,desktop,1
11000061990,938.0,,227,227.0,mobile,1
11000061991,1080.0,,134,134.0,mobile,1
11000061992,449.0,,571,571.0,desktop,1
11000061993,839.0,,244,244.0,mobile,1
11000061994,,,611,611.0,mobile,1
11000061995,,,439,439.0,mobile,1
11000061996,360.0,,157,157.0,tablet,1
11000061997,625.0,,497,497.0,mobile,1
11000061998,1410.0,,524,524.0,mobile,1
11000061999,774.0,,390,390.0,desktop,1
11000062000,1104.0,,357,357.0,mobile,1
11000062001,,,44,44.0,mobile,1
11000062002,1115.0,,567,567.0,mobile,1
11000062003,,,124,124.0,mobile,1
11000062004,420.0,,535,535.0,mobile,1
11000062005,848.0,,472,472.0,mobile,1
11000062006,536.0,,402,402.0,mobile,1
11000062007,728.0,,208,208.0,mobile,1
11000062008,,,15,15.0,mobile,1
11000062009,1324.0,,452,452.0,desktop,1
11000062010,766.0,,418,418.0,mobile,1
11000062011,,,412,412.0,desktop,1
11000062012,,,184,184.0,desktop,1
11000062013,,,555,555.0,desktop,1
11000062014,,,99,99.0,mobile,1
11000062015,,,535,535.0,desktop,1
11000062016,,,144,144.0,mobile,1
11000062017,,,143,143.0,mobile,1
11000062018,101.0,,350,350.0,mobile,1
11000062019,,,618,618.0,desktop,1
11000062020,147.0,,354,354.0,mobile,1
11000062021,1251.0,,617,617.0,desktop,1
11000062022,1284.0,,458,458.0,mobile,1
11000062023,,,269,269.0,mobile,1
11000062024,1308.0,,455,455.0,mobile,1
11000062025,1421.0,,451,451.0,mobile,1
11000062026,,,59,59.0,mobile,1
11000062027,1025.0,,566,567.0,mobile,1
11000062028,,,412,412.0,mobile,1
11000062029,219.0,,554,554.0,mobile,1
11000062030,36.0,,519,519.0,mobile,1
11000062031,959.0,,591,591.0,mobile,1
11000062032,898.0,,419,419.0,mobile,1
11000062033,1281.0,,329,329.0,desktop,1
11000062034,657.0,,81,81.0,mobile,1
11000062035,818.0,,255,255.0,mobile,1
11000062036,248.0,,251,251.0,mobile,1
11000062037,,,584,,mobile,0
11000062038,,,451,452.0,desktop,1
11000062039,,,551,551.0,desktop,1
11000062040,854.0,,82,82.0,mobile,1
11000062041,987.0,,214,214.0,desktop,1
11000062042,,,425,425.0,mobile,1
11000062043,671.0,,114,114.0,desktop,1
11000062044,,,350,350.0,desktop,1
11000062045,1405.0,,337,337.0,mobile,1
11000062046,1089.0,,587,587.0,mobile,1
11000062047,,,343,343.0,desktop,1
11000062048,365.0,,200,200.0,mobile,1
11000062049,789.0,,26,26.0,mobile,1
11000062050,569.0,,115,115.0,desktop,1
11000062051,548.0,,529,529.0,desktop,1
11000062052,,,461,461.0,desktop,1
11000062053,,,294,294.0,mobile,1
11000062054,34.0,,185,185.0,desktop,1
11000062055,1114.0,,239,239.0,mobile,1
11000062056,,,104,104.0,mobile,1
11000062057,898.0,,440,440.0,mobile,1
11000062058,,,372,372.0,desktop,1
11000062059,873.0,,538,538.0,desktop,1
11000062060,1232.0,,67,67.0,mobile,1
11000062061,956.0,,4,4.0,mobile,1
11000062062,880.0,,20,20.0,mobile,1
11000062063,1301.0,,376,376.0,mobile,1
11000062064,,,207,207.0,mobile,1
11000062065,1399.0,,28,28.0,desktop,1
11000062066,,,578,578.0,mobile,1
11000062067,724.0,,558,558.0,mobile,1
11000062068,742.0,,327,327.0,desktop,1
11000062069,736.0,,597,597.0,desktop,1
11000062070,583.0,,435,435.0,mobile,1
11000062071,,,554,554.0,desktop,1
11000062072,134.0,,569,569.0,mobile,1
11000062073,957.0,,381,381.0,desktop,1
11000062074,93.0,,499,499.0,mobile,1
11000062075,,,553,553.0,desktop,1
11000062076,,,340,340.0,desktop,1
11000062077,506.0,,623,623.0,desktop,1
11000062078,111.0,,280,280.0,mobile,1
11000062079,,,541,541.0,mobile,1
11000062080,,,457,458.0,mobile,1
11000062081,1318.0,,632,632.0,mobile,1
11000062082,776.0,,140,140.0,mobile,1
11000062083,321.0,,146,146.0,mobile,1
11000062084,981.0,,271,271.0,desktop,1
11000062085,193.0,,258,258.0,desktop,1
11000062086,771.0,,275,275.0,mobile,1
11000062087,,,116,116.0,desktop,1
11000062088,1018.0,,217,217.0,mobile,1
11000062089,268.0,,318,318.0,mobile,1
11000062090,,,219,219.0,desktop,1
11000062091,538.0,,134,134.0,desktop,1
11000062092,786.0,,123,123.0,mobile,1
11000062093,1105.0,,248,248.0,mobile,1
11000062094,89.0,,542,542.0,mobile,1
11000062095,545.0,,5,,desktop,0
11000062096,802.0,,4,4.0,tablet,1
11000062097,,,544,544.0,desktop,1
11000062098,1323.0,,451,451.0,mobile,1
11000062099,,,107,107.0,mobile,1
11000062100,,,490,490.0,desktop,1
11000062101,1104.0,,577,577.0,mobile,1
11000062102,1469.0,,276,276.0,desktop,1
11000062103,,,607,607.0,mobile,1
11000062104,1214.0,,283,283.0,tablet,1
11000062105,1154.0,,280,280.0,mobile,1
11000062106,973.0,,416,416.0,desktop,1
11000062107,1090.0,,152,152.0,desktop,1
11000062108,893.0,,371,371.0,desktop,1
11000062109,,,191,191.0,mobile,1
11000062110,919.0,,358,358.0,mobile,1
11000062111,1082.0,,154,154.0,mobile,1
11000062112,,,213,213.0,mobile,1
11000062113,,,166,166.0,mobile,1
11000062114,,,565,565.0,mobile,1
11000062115,1212.0,,212,212.0,mobile,1
11000062116,1355.0,,505,505.0,desktop,1
11000062117,488.0,,169,169.0,desktop,1
11000062118,714.0,,477,477.0,desktop,1
11000062119,,,48,49.0,desktop,1
11000062120,119.0,,199,199.0,desktop,1
11000062121,474.0,,234,234.0,mobile,1
11000062122,126.0,,20,20.0,desktop,1
11000062123,,,209,209.0,tablet,1
11000062124,212.0,,170,170.0,mobile,1
11000062125,714.0,,274,274.0,mobile,1
11000062126,,,8,8.0,mobile,1
11000062127,987.0,,434,434.0,mobile,1
11000062128,1380.0,,509,509.0,tablet,1
11000062129,142.0,,402,402.0,mobile,1
11000062130,,,571,571.0,mobile,1
11000062131,,,554,554.0,tablet,1
11000062132,643.0,,390,390.0,desktop,1
11000062133,983.0,,328,328.0,mobile,1
11000062134,,,329,329.0,mobile,1
11000062135,296.0,,560,560.0,mobile,1
11000062136,1077.0,,64,64.0,mobile,1
11000062137,,,505,,desktop,0
11000062138,,,542,542.0,mobile,1
11000062139,,,62,62.0,mobile,1
11000062140,344.0,,509,509.0,mobile,1
11000062141,,,202,202.0,mobile,1
11000062142,1130.0,,104,104.0,mobile,1
11000062143,,,436,436.0,desktop,1
11000062144,481.0,,66,66.0,desktop,1
11000062145,710.0,,588,588.0,mobile,1
11000062146,411.0,,530,530.0,mobile,1
11000062147,,,412,412.0,mobile,1
11000062148,563.0,,571,571.0,mobile,1
11000062149,522.0,,610,610.0,desktop,1
11000062150,1283.0,,88,88.0,desktop,1
11000062151,,,380,380.0,mobile,1
11000062152,,,559,559.0,mobile,1
11000062153,716.0,,98,98.0,desktop,1
11000062154,200.0,,617,617.0,tablet,1
11000062155,1342.0,,131,131.0,tablet,1
11000062156,1303.0,,407,407.0,mobile,1
11000062157,626.0,,263,263.0,mobile,1
11000062158,,,319,319.0,mobile,1
11000062159,1323.0,,463,463.0,mobile,1
11000062160,,,191,191.0,mobile,1
11000062161,449.0,,71,71.0,mobile,1
11000062162,,,624,624.0,mobile,1
11000062163,,,543,543.0,mobile,1
11000062164,1364.0,,173,173.0,mobile,1
11000062165,127.0,,261,261.0,mobile,1
11000062166,642.0,,77,77.0,desktop,1
11000062167,259.0,,100,100.0,desktop,1
11000062168,1405.0,,594,594.0,mobile,1
11000062169,237.0,,273,273.0,tablet,1
11000062170,690.0,,614,614.0,mobile,1
11000062171,704.0,,71,71.0,mobile,1
11000062172,1137.0,,475,475.0,mobile,1
11000062173,,,103,103.0,mobile,1
11000062174,786.0,,107,107.0,mobile,1
11000062175,,,512,512.0,mobile,1
11000062176,,,463,463.0,mobile,1
11000062177,424.0,,537,538.0,mobile,1
11000062178,263.0,,578,,desktop,0
11000062179,1257.0,,150,,desktop,0
11000062180,1306.0,,448,448.0,mobile,1
11000062181,415.0,,548,548.0,mobile,1
11000062182,,,102,102.0,mobile,1
11000062183,73.0,,554,554.0,mobile,1
11000062184,,,64,64.0,mobile,1
11000062185,,,140,140.0,mobile,1
11000062186,,,578,578.0,mobile,1
11000062187,3.0,,478,478.0,desktop,1
11000062188,186.0,,171,171.0,mobile,1
11000062189,,,197,197.0,desktop,1
11000062190,104.0,,551,551.0,mobile,1
11000062191,970.0,,311,311.0,mobile,1
11000062192,1253.0,,277,278.0,desktop,1
11000062193,,,40,40.0,mobile,1
11000062194,,,463,463.0,desktop,1
11000062195,946.0,,244,244.0,mobile,1
11000062196,,,638,638.0,mobile,1
11000062197,,,328,328.0,mobile,1
11000062198,1376.0,,270,270.0,mobile,1
11000062199,726.0,,442,442.0,desktop,1
11000062200,396.0,,472,472.0,desktop,1
11000062201,774.0,,516,516.0,mobile,1
11000062202,,,459,459.0,mobile,1
11000062203,697.0,,313,313.0,desktop,1
11000062204,446.0,,109,109.0,mobile,1
11000062205,1278.0,,167,167.0,desktop,1
11000062206,333.0,,478,478.0,mobile,1
11000062207,791.0,,510,510.0,mobile,1
11000062208,,,291,291.0,mobile,1
11000062209,1293.0,,401,401.0,mobile,1
11000062210,1354.0,,516,516.0,mobile,1
11000062211,1444.0,,565,565.0,mobile,1
11000062212,,,50,50.0,mobile,1
11000062213,,,522,522.0,desktop,1
11000062214,485.0,,40,40.0,mobile,1
11000062215,,,510,510.0,desktop,1
11000062216,,,19,19.0,mobile,1
11000062217,,,118,118.0,desktop,1
11000062218,,,192,192.0,mobile,1
11000062219,474.0,,378,378.0,mobile,1
11000062220,359.0,,152,152.0,mobile,1
11000062221,,,288,288.0,mobile,1
11000062222,,,189,189.0,mobile,1
11000062223,832.0,,409,409.0,mobile,1
11000062224,1304.0,,156,156.0,desktop,1
11000062225,912.0,,479,479.0,desktop,1
11000062226,938.0,,467,467.0,desktop,1
11000062227,,,390,390.0,mobile,1
11000062228,,,469,469.0,mobile,1
11000062229,1259.0,,605,605.0,mobile,1
11000062230,,,203,203.0,mobile,1
11000062231,259.0,,436,436.0,mobile,1
11000062232,1039.0,,310,310.0,tablet,1
11000062233,886.0,,171,171.0,mobile,1
11000062234,,,625,625.0,desktop,1
11000062235,,,96,96.0,mobile,1
11000062236,1264.0,,91,91.0,desktop,1
11000062237,,,94,94.0,mobile,1
11000062238,,,485,485.0,mobile,1
11000062239,283.0,,248,248.0,desktop,1
11000062240,1272.0,,468,468.0,mobile,1
11000062241,,,219,219.0,mobile,1
11000062242,1250.0,,543,543.0,mobile,1
11000062243,1476.0,,94,94.0,tablet,1
11000062244,142.0,,483,483.0,mobile,1
11000062245,937.0,,323,323.0,mobile,1
11000062246,1351.0,,9,9.0,desktop,1
11000062247,63.0,,443,443.0,mobile,1
11000062248,1121.0,,553,553.0,mobile,1
11000062249,,,127,127.0,desktop,1
11000062250,1141.0,,76,76.0,desktop,1
11000062251,1285.0,,222,222.0,desktop,1
11000062252,798.0,,41,41.0,mobile,1
11000062253,,,276,276.0,desktop,1
11000062254,,,84,84.0,desktop,1
11000062255,416.0,,450,450.0,mobile,1
11000062256,,,400,,desktop,0
11000062257,775.0,,103,,mobile,0
11000062258,157.0,,69,69.0,desktop,1
11000062259,,,473,473.0,mobile,1
11000062260,58.0,,381,381.0,desktop,1
11000062261,,,8,8.0,mobile,1
11000062262,1362.0,,246,246.0,mobile,1
11000062263,255.0,,105,105.0,mobile,1
11000062264,748.0,,295,295.0,mobile,1
11000062265,879.0,,268,268.0,tablet,1
11000062266,,,241,241.0,mobile,1
11000062267,1351.0,,185,185.0,desktop,1
11000062268,624.0,,185,185.0,mobile,1
11000062269,1469.0,,4,4.0,mobile,1
11000062270,,,639,639.0,mobile,1
11000062271,1047.0,,262,262.0,tablet,1
11000062272,906.0,,88,88.0,tablet,1
11000062273,,,253,253.0,desktop,1
11000062274,950.0,,405,405.0,desktop,1
11000062275,,,268,268.0,desktop,1
11000062276,383.0,,247,,mobile,0
11000062277,1141.0,,367,367.0,mobile,1
11000062278,,,468,468.0,mobile,1
11000062279,178.0,,303,303.0,mobile,1
11000062280,708.0,,628,628.0,mobile,1
11000062281,162.0,,367,367.0,mobile,1
11000062282,734.0,,368,368.0,mobile,1
11000062283,1087.0,,616,616.0,mobile,1
11000062284,1435.0,,342,342.0,desktop,1
11000062285,383.0,,370,370.0,mobile,1
11000062286,,,507,507.0,mobile,1
11000062287,365.0,,65,65.0,mobile,1
11000062288,,,366,366.0,mobile,1
11000062289,298.0,,497,497.0,mobile,1
11000062290,,,558,558.0,mobile,1
11000062291,70.0,,156,156.0,tablet,1
11000062292,458.0,,488,488.0,mobile,1
11000062293,,,511,511.0,tablet,1
11000062294,1090.0,,566,566.0,mobile,1
11000062295,537.0,,5,5.0,mobile,1
11000062296,,,202,202.0,mobile,1
11000062297,,,47,47.0,mobile,1
11000062298,,,601,601.0,mobile,1
11000062299,1021.0,,461,,mobile,0
11000062300,858.0,,82,82.0,mobile,1
11000062301,1020.0,,376,376.0,mobile,1
11000062302,,,357,357.0,desktop,1
11000062303,618.0,,166,166.0,mobile,1
11000062304,624.0,,9,9.0,desktop,1
11000062305,,,85,85.0,mobile,1
11000062306,1006.0,,569,569.0,mobile,1
11000062307,,,475,475.0,desktop,1
11000062308,1423.0,,264,264.0,desktop,1
11000062309,731.0,,19,19.0,mobile,1
11000062310,402.0,,473,473.0,mobile,1
11000062311,108.0,,390,390.0,desktop,1
11000062312,1136.0,,399,399.0,mobile,1
11000062313,1354.0,,196,196.0,mobile,1
11000062314,444.0,,435,435.0,desktop,1
11000062315,,,304,304.0,desktop,1
11000062316,226.0,,326,326.0,desktop,1
11000062317,192.0,,229,229.0,desktop,1
11000062318,1217.0,,112,112.0,mobile,1
11000062319,248.0,,539,539.0,mobile,1
11000062320,1496.0,,602,602.0,mobile,1
11000062321,612.0,,586,586.0,mobile,1
11000062322,1034.0,,623,623.0,tablet,1
11000062323,598.0,,138,,mobile,0
11000062324,31.0,,305,305.0,mobile,1
11000062325,1078.0,,280,280.0,mobile,1
11000062326,120.0,,13,13.0,desktop,1
11000062327,,,80,80.0,mobile,1
11000062328,708.0,,487,487.0,desktop,1
11000062329,177.0,,291,291.0,mobile,1
11000062330,246.0,,9,9.0,mobile,1
11000062331,,,311,311.0,mobile,1
11000062332,411.0,,481,481.0,desktop,1
11000062333,146.0,,468,468.0,mobile,1
11000062334,727.0,,416,,mobile,0
11000062335,760.0,,110,110.0,mobile,1
11000062336,76.0,,246,246.0,mobile,1
11000062337,15.0,,134,134.0,mobile,1
11000062338,,,588,588.0,mobile,1
